0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,148,149,150,151,152,153,154,155,156,157,158,159,160,161,162,163,164,165,166,167,168,169,170,171,172,173,174,175,176,177,178,179,180,181,182,183,184,185,186,187,188,189,190,191,192,193,194,195,196,197,198,199,200,201,202,203,204,205,206,207,208,209
0.16538334,0.2480386,0.2168975,0.14972165,0.20630834,0.14808449,0.20716885,0.21142383,0.22708227,0.18712422,0.21452242,0.1392436,0.19553229,0.2245069,0.15178667,0.11574678,0.13779294,0.24040213,0.123788506,0.11444983,0.1625624,0.10136117,0.1357996,0.107780464,0.1116125,0.15030709,0.16896214,0.07961843,0.16012381,0.18396898,0.15296467,0.09747077,0.15236992,0.19402343,0.13515165,0.2024593,0.0955569,0.15538849,0.19568242,0.16370618,0.18250774,0.18953915,0.18491502,0.22525057,0.2333514,0.18422844,0.19265698,0.16333497,0.21970427,0.19038525,0.12079815,0.16130568,0.16501157,0.13151436,0.1338644,0.10923725,0.11298892,0.13003641,0.14223033,0.11248423,0.1640019,0.059404764,0.009230588,0.12161316,0.06005001,0.027114842,0.017513169,0.03547928,0.09636428,-0.0041100224,0.0941129,0.18300465,0.16808231,0.16805615,0.25964084,0.099940605,0.09959803,0.1563539,0.1072531,0.16143523,0.32351622,0.20140381,0.14983605,0.25968742,0.2579644,0.19685268,0.23263623,0.22418335,0.22513457,0.23143095,0.095836036,0.15279318,0.17433229,0.11996265,0.1711682,0.06321243,0.19665535,0.13892034,0.051584795,0.10925267,1.0000002,0.563383,0.31272632,0.28496346,0.28494766,0.41022062,0.47374955,0.4256994,0.25435507,0.29750562,0.29356664,0.23680228,0.16298121,0.13898805,0.19669902,0.21367678,0.26076806,0.14416283,0.18739259,0.25530958,0.09416741,0.009602925,0.17949179,0.10803492,0.06512985,0.069811545,0.09374091,0.058608167,0.08074113,0.062448375,0.25144842,0.2314725,0.2184164,0.24072537,0.20669809,0.32018757,0.18772367,0.20835657,0.21954328,0.20736809,0.1284774,0.21792932,0.19548094,0.15024444,0.14769503,0.21865782,0.14394374,0.2437743,0.20060113,0.16872378,0.0017176196,0.04319012,0.10582256,0.053523183,0.052112598,0.14874683,0.011552568,0.04283186,0.039776683,0.04651775,0.27974552,0.14511345,0.18687588,0.132694,0.26678872,0.22347818,0.15340836,0.18573982,0.25889146,0.27395236,0.1561133,0.13615112,0.088056654,0.1341147,0.09578015,0.16484481,0.12842418,0.14758784,0.17833391,0.15437928,0.19464974,0.15446448,0.1623797,0.14830627,0.17002372,0.26052746,0.09358918,0.11441176,0.16609058,0.08042869,0.22730744,0.26640972,0.2938582,0.24496873,0.3172798,0.19515464,0.29030704,0.22895682,0.23176207,0.25729382,0.188854,0.23124336,0.19275028,0.21927729,0.17841943,0.117473446,0.19481185,0.080680706,0.2680912,0.12679371
0.15851206,0.17169778,0.0937002,0.096037425,0.08151431,0.1257703,0.14819211,0.0764979,0.15140487,0.13361052,0.12840122,0.07291443,0.104137234,0.110844694,0.13248086,0.08199261,0.09593104,0.17953554,0.06880677,0.111486085,0.064741865,0.08087217,0.04121025,0.038952723,0.073357865,0.008469951,0.046947863,0.015325745,0.020705104,0.021349628,0.17755051,0.19934812,0.27226692,0.30953637,0.25927058,0.22527263,0.14848576,0.22682753,0.16993627,0.28726113,0.10023879,0.10412526,0.22248545,0.214444,0.17253566,0.15818176,0.18685764,0.07424234,0.12574656,0.11011325,0.08420201,0.09092522,0.113786474,0.096607655,0.08204766,0.06471278,0.12094503,0.058534913,0.09533266,0.11986363,0.14799567,0.047630798,0.010356194,-0.050478127,-0.019859537,-0.0037761065,-0.049337387,0.050816998,0.029510276,-0.08188005,0.11609708,0.1607781,0.13144296,0.122176416,0.11662453,0.13753526,0.082509376,0.08886975,0.09346352,0.14851871,0.16536856,0.12688753,0.055411913,0.10214687,0.15940729,0.12317897,0.06628233,0.21786802,0.15985118,0.12665302,0.1934202,0.19210744,0.26343402,0.21470527,0.19044176,0.1587736,0.120217964,0.21259524,0.13655919,0.12807031,0.563383,1.0000004,0.37767836,0.24169713,0.37862578,0.30954537,0.39756167,0.3051935,0.475069,0.59343165,0.13814229,0.11319188,0.11379524,0.23693988,0.14733347,0.20733586,0.14322437,0.25209007,0.26667625,0.18607448,0.16082455,0.072718136,0.20644742,0.15923885,0.114403404,0.1782592,0.17722133,0.09992988,0.140068,0.1318403,0.11360618,0.10120133,0.13187559,0.11955797,0.08553412,0.1657431,0.113830574,0.08278536,0.10536613,0.11063405,0.13602705,0.12995914,0.15222095,0.12551811,0.13004604,0.1225909,0.13475929,0.105106674,0.15053168,0.12407499,0.03303183,0.017112175,0.14845295,0.09392202,0.01451076,0.09425423,0.004811861,0.038989842,0.07595737,0.041541714,0.12446862,0.16299489,0.112488806,0.10935247,0.18759263,0.10972554,0.12463301,0.12861365,0.13422704,0.1462919,0.1160123,0.07635392,0.01221483,0.06528268,0.0079366565,0.10234823,0.066672854,0.057138808,0.085099235,0.09203585,0.15665573,0.09691831,0.09047879,0.124749646,0.087300695,0.1180389,0.10090578,0.10082225,0.13256569,0.07355967,0.20295295,0.24697709,0.23344462,0.29150474,0.277137,0.27251714,0.20605496,0.2821886,0.19995499,0.33600026,0.060413115,0.09542509,0.121630855,0.1404061,0.3658531,0.2010063,0.113072924,0.19100824,0.18201227,0.11893834
0.22815682,0.23796116,0.3371944,0.28052124,0.18231526,0.18771918,0.19907278,0.21020639,0.22465166,0.18588096,0.26409206,0.29784164,0.24560802,0.27356115,0.29376072,0.3006331,0.23399477,0.33497182,0.28348657,0.25580168,0.28227994,0.32824174,0.30693257,0.2961555,0.36580253,0.2562114,0.31519902,0.29850248,0.28562242,0.28797904,0.30971882,0.22031926,0.3523828,0.24233747,0.33683217,0.22553703,0.2044758,0.29433072,0.23963866,0.26251182,0.2102046,0.27978048,0.29604185,0.27707285,0.2833974,0.2680549,0.26780707,0.2309499,0.17035209,0.21399236,0.108161256,0.14434204,0.12099562,0.14154202,0.21408181,0.11612243,0.044794507,0.11817413,0.14821962,0.10340573,0.11721348,0.13476281,0.06545973,0.0046878736,0.13595814,0.10366058,-0.0040634954,0.101648316,0.14658892,0.06102237,0.060195647,0.10643764,0.20658445,0.113305986,0.19822812,0.10180783,0.109290674,0.11469985,0.16260242,0.15183648,0.34320927,0.30916238,0.30467075,0.38533744,0.35285014,0.22602388,0.30612296,0.24272206,0.23502178,0.19828305,0.23686236,0.31977022,0.36272514,0.28962973,0.28166202,0.22642633,0.30752367,0.22361982,0.1854936,0.2062892,0.31272632,0.37767836,1.0000002,0.15524276,0.526672,0.2765177,0.46315274,0.6350276,0.6389571,0.67314804,0.29214305,0.32344714,0.32159963,0.27540466,0.3116265,0.34717146,0.31337255,0.24549454,0.248828,0.25362706,0.25387272,0.15691681,0.22653267,0.1431058,0.26392838,0.27680698,0.2662484,0.2979239,0.19914275,0.29639623,0.341889,0.3991293,0.37901273,0.31786662,0.32254595,0.38347185,0.34463105,0.3282846,0.34228966,0.33540043,0.11679979,0.073997654,0.16007602,0.10660503,0.1815244,0.11577851,0.11458495,0.10266251,0.15275185,0.08977212,0.007818429,0.03264346,0.10296302,0.046084985,0.027359528,0.11552513,0.021758027,0.12492491,0.09377042,0.045672406,0.18525958,0.1814056,-0.004205476,0.0886623,0.118745685,0.08134367,0.1791833,0.17086525,0.11288474,0.1575164,0.17858616,0.059805218,0.061365068,0.12011877,0.15782176,0.16265853,0.108241074,0.086365156,0.144003,0.12486094,0.26518983,0.22221096,0.30400681,0.2625971,0.28171065,0.26600486,0.22978266,0.30272955,0.22701451,0.27347377,0.257507,0.3156376,0.33289734,0.3474599,0.33657372,0.40204245,0.29980636,0.35497865,0.09514544,0.380254,0.31947836,0.28578722,0.31267896,0.35398582,0.30178085,0.27368978,0.3850575,0.2367833,0.3019165,0.2783218
0.105126366,0.1675059,0.120942526,0.08719254,0.09769297,0.1307406,0.07738023,0.13330187,0.18306628,0.10282597,0.10896081,0.15274872,0.18369476,0.127037,0.14709331,0.13653518,0.15526095,0.26819322,0.15825984,0.1721369,0.07939519,0.0034060841,-0.027863024,-0.009448333,0.024634756,0.06233875,0.07251083,-0.008279133,-0.011971902,-0.033748463,0.17156094,0.1711621,0.15765443,0.10592324,0.18483782,0.13209677,0.00725885,0.11422592,0.06803587,0.11970897,0.0896067,0.068710044,0.18304445,0.1440933,0.12989908,0.1550518,0.1570407,0.09171381,0.0893661,0.04150564,0.027139187,0.085958414,0.051605366,0.0489562,0.017126098,0.0585021,0.042609267,-0.0118132625,0.073842585,0.020020854,0.043741312,0.058214605,-0.018783832,0.013648884,0.06539818,0.02104779,0.010573017,0.11925533,0.07065349,-0.0041741165,-0.028590394,0.035149947,-0.111249976,0.0696648,-0.035232935,-0.01127114,0.0052963016,0.010429239,-0.046047136,0.08589513,0.20604703,0.015618302,0.053854622,0.16011669,0.089628644,-0.00080941897,0.11308652,0.12814556,0.12298785,0.005179936,0.038650386,0.0731974,0.06579684,0.023168556,0.01922485,-0.02862861,0.12114153,0.06836931,-0.008435525,0.036940705,0.28496346,0.24169713,0.15524276,1.0000002,0.24442887,0.41091555,0.38814074,0.26258463,0.1466206,0.14990224,0.10251266,0.061415922,0.008239435,0.11014664,0.023638235,-0.0032923627,0.034047946,0.060133792,0.121661566,0.08851285,0.019477034,-0.0017955694,-0.013054274,0.005599863,0.048407514,0.0008186692,0.03218195,0.048298746,-0.0037664897,-0.003933952,0.10636285,0.064579085,0.07491656,0.075922914,0.060159523,0.12557895,0.06279989,0.039726228,0.051930737,0.07347005,0.005753956,0.050138094,0.05135426,0.026387498,0.004396213,0.03399035,0.18028747,0.040511955,-0.010753214,0.015767988,0.15762524,0.11671156,0.15773937,0.12779975,0.14908601,0.1751974,0.10597668,0.05853169,0.13533086,0.16271435,0.03475815,-0.038805142,0.08180017,-0.06235025,0.09934624,-0.023013055,-0.057949785,-0.041225128,-0.002918758,-0.0068504196,0.16416237,0.025464604,0.07367292,0.11912669,-0.0048821224,0.09567281,-0.018518269,0.042312548,0.014579864,-0.010789478,0.094994314,0.05224073,0.034571238,0.045829687,0.12204456,0.11050241,0.081278235,0.06890733,0.060566038,0.030398559,0.13757072,0.22479343,0.26662895,0.22085583,0.18364364,0.18619826,0.21401161,0.17924067,0.2109794,0.16733062,0.036612652,0.05102696,0.037152067,0.14097025,0.084991924,0.041845735,0.046678044,0.05301263,0.07339454,0.12141637
0.28975993,0.2551739,0.2650103,0.30653453,0.23187172,0.20932518,0.2471555,0.24409463,0.24059458,0.30027255,0.15249538,0.25407043,0.22753143,0.2170911,0.3495461,0.26151633,0.22370933,0.21570775,0.25033224,0.2361937,0.23097466,0.26472047,0.14684753,0.27503052,0.23272899,0.35199574,0.29095715,0.23138058,0.21064505,0.25643396,0.3363002,0.26211327,0.34635878,0.29473373,0.36523727,0.23286885,0.19425577,0.3199209,0.21758,0.31773853,0.22389475,0.19213417,0.29115298,0.327981,0.25789294,0.27552074,0.28267035,0.26837027,0.20229255,0.23063672,0.15774702,0.2164422,0.16469486,0.20780101,0.19437084,0.21806948,0.12709841,0.13363624,0.21583965,0.2251879,0.1935505,0.20937786,0.16083431,0.06154915,0.1757081,0.16343091,0.08287076,0.158911,0.14081267,0.18138689,0.27146658,0.19166431,0.17091523,0.22864085,0.21305849,0.14179482,0.1658363,0.17993365,0.18075025,0.22858126,0.3732257,0.22911783,0.19731803,0.36313272,0.22723563,0.20952797,0.13841562,0.2357492,0.16126661,0.16058144,0.3076223,0.2921239,0.40722373,0.34229973,0.336016,0.3168704,0.22021939,0.2894255,0.28590697,0.27779353,0.28494766,0.37862578,0.526672,0.24442887,1.0,0.17046487,0.42142576,0.46917728,0.5770324,0.56527895,0.2444225,0.25972623,0.18396032,0.27449468,0.15476577,0.17236212,0.25857896,0.27148297,0.33241874,0.27219564,0.25341898,0.16890892,0.24692145,0.16515231,0.2971595,0.30985183,0.35336757,0.3868953,0.22371033,0.31328246,0.234756,0.20229134,0.2387088,0.17915288,0.20023838,0.2632771,0.17877607,0.1934162,0.17879736,0.18438818,0.13093248,0.12835036,0.1753824,0.10725392,0.093125,0.121913426,0.16356419,0.18171215,0.14238495,0.17346662,0.083849475,0.1287316,0.1882922,0.16484624,0.10815318,0.23719136,0.13879903,0.13759899,0.19790494,0.17071007,0.23165146,0.17558461,0.08100407,0.113995664,0.20483913,0.14129244,0.14208516,0.15596831,0.20585456,0.18356228,0.20805563,0.11075611,0.17371379,0.16378903,0.18190297,0.2072506,0.1521829,0.16480951,0.19868515,0.19784601,0.14346772,0.15662958,0.14389013,0.1938506,0.20716178,0.14706884,0.10895165,0.19109525,0.12649459,0.17567627,0.2291248,0.24779615,0.22556104,0.14448997,0.23829995,0.329479,0.17385423,0.2335254,0.08279591,0.26487297,0.20454428,0.22333658,0.14440219,0.24682619,0.33506307,0.25875652,0.22586635,0.32114655,0.21947634,0.19886713
0.13917324,0.21811247,0.23647855,0.1628393,0.10873576,0.1038121,0.15997034,0.15934351,0.21803395,0.1367389,0.019969003,-0.025163256,0.05161625,0.01524711,0.036027756,0.04493165,-0.02395441,0.08003685,-0.032801397,-0.078319445,-0.00892359,0.013962605,-0.02945593,0.0004988932,0.0026342925,-0.0068948735,-0.03397578,-0.009543611,-0.0024967685,0.033912346,0.23245178,0.13029236,0.1982563,0.16885948,0.20157251,0.19327515,0.013664443,0.07434019,0.07452422,0.21365441,0.067394465,0.11141765,0.18364546,0.080096185,0.0640962,0.013571191,0.082285166,0.10856406,0.09223857,0.06848809,0.12917168,0.116082996,0.1496651,0.056078747,0.005667622,0.023957893,0.053407166,0.10145618,0.11728766,0.11163975,0.15981498,0.12341716,0.085343964,0.04352207,0.15804027,0.17521814,0.12443088,0.15201189,0.23301914,0.09112942,-0.04117861,0.08771888,-0.03914345,0.09062861,0.023397466,-0.018221157,0.02626924,0.038360868,0.02851517,0.14089347,0.18448907,0.04705458,0.15565318,0.10791515,0.25002554,0.077439494,0.16220768,0.12455848,0.14081293,0.13101126,0.106243774,0.16480987,0.090402886,0.13698272,0.13749884,0.04659132,0.1533598,0.14828525,0.059149683,0.123017,0.41022062,0.30954537,0.2765177,0.41091555,0.17046487,1.0000002,0.26301372,0.22625144,0.22775584,0.372627,0.069979705,0.0287316,0.06630673,0.11313777,0.07961649,0.08246241,0.054469936,0.10602971,0.23165542,0.0662687,0.12442495,0.03567339,0.046340905,0.013427261,0.13223952,0.11559056,0.09211453,0.10140895,0.08468064,0.12952362,0.07564473,0.07102992,0.16452815,0.05152033,0.059880413,0.11957905,0.069432735,0.044825602,0.107045844,0.0965453,0.008617857,0.038280725,0.05082466,0.088106744,0.06331097,0.014812069,0.11811622,0.10249461,0.07917695,0.028097747,0.07860766,0.018144974,0.15963562,0.11122787,0.018291458,0.15120463,0.00027838908,0.048946038,0.085317045,0.020784225,0.13101019,0.039341576,0.04748412,0.0006178976,0.10163122,-0.04309511,0.032781273,0.10171442,0.07972517,0.066130295,0.18174681,0.078355104,0.117848106,0.11393547,0.17497674,0.09500017,0.08506045,0.10250218,0.07723589,0.082024686,0.10317973,0.042159174,0.08891148,0.06876412,0.14371544,0.18605128,0.057637766,0.118785985,0.014916146,0.11966076,0.11991687,0.2286919,0.21322149,0.22386633,0.2064085,0.18951046,0.17395717,0.21127382,0.09755803,0.23536435,0.12924051,0.084461816,0.11375978,0.12499316,0.17996508,0.11389812,0.10890875,0.10916376,0.1475493,0.08249159
0.16609934,0.20078811,0.23249252,0.12305944,0.13458687,0.17871715,0.13586983,0.16261888,0.27847284,0.13713212,0.1457249,0.06481709,0.05989788,0.116744205,0.109215476,0.11435145,0.09516036,0.2523255,0.100582846,0.1218261,0.15562688,0.06892293,0.103676066,0.09151519,0.12753801,0.16349305,0.17630626,0.08496124,0.046670202,0.1446722,0.28890684,0.179333,0.25301436,0.18112688,0.31599447,0.18656717,0.12700567,0.23595588,0.13776433,0.25100723,0.104669355,0.06824377,0.18247606,0.19931746,0.12148582,0.14474246,0.21630815,0.08221304,0.09294889,0.026515853,0.0039296844,0.028773386,0.00024384912,0.004411366,-0.043906767,-0.0070964806,-0.075907014,0.048216797,0.024589976,-0.009782176,0.055044837,0.02364553,-0.026984813,-0.0024210978,0.084228076,0.04381618,-0.036734696,-0.02241443,0.07168457,-0.003276337,-0.070162766,0.09641823,0.032067426,0.0894065,0.13910341,-0.05882592,-0.022121096,0.111558914,-0.019068912,0.10126636,0.33344534,0.20971075,0.14424226,0.30847606,0.22828281,0.13558854,0.16032186,0.181193,0.17141959,0.20405789,0.1591894,0.1885943,0.22976626,0.16708277,0.18283246,0.13351893,0.24753363,0.16988832,0.11681948,0.16775322,0.47374955,0.39756167,0.46315274,0.38814074,0.42142576,0.26301372,1.0000002,0.5159408,0.3778141,0.4301215,0.28373334,0.2783449,0.15926255,0.20177746,0.15832075,0.20663288,0.291152,0.20951816,0.22672549,0.22558938,0.17325953,0.105078995,0.25474396,0.11942122,0.20841585,0.21240225,0.19894111,0.20386595,0.12571661,0.19273023,0.21692242,0.22828493,0.22610286,0.17869064,0.17620726,0.26137915,0.20617585,0.16943699,0.21205226,0.16977581,0.008061307,0.090244465,0.09334017,0.08805902,0.079763204,0.08940212,0.104060516,0.17205499,0.13387002,0.052237645,0.05185718,-0.0059603467,0.064814135,0.005619914,0.043762513,0.06835274,0.0027025694,0.041255146,-0.0040932447,-0.04475786,0.176306,0.034351718,0.0212766,0.02394015,0.07878248,0.11337868,0.088863544,0.0617868,0.10386157,0.18218715,0.16156526,0.0030179387,-0.07501047,0.060135327,0.07096689,0.033249564,0.0020121122,-0.0045963684,0.11405481,-0.008161172,0.17972462,0.2089695,0.20419873,0.20469932,0.21616937,0.23278241,0.118976414,0.2316813,0.19896913,0.18644644,0.2561511,0.31211227,0.28547743,0.25380695,0.3068092,0.30883998,0.22728229,0.32204422,0.11073959,0.32215786,0.16354193,0.24013683,0.17821088,0.26669422,0.27091435,0.23515777,0.21430442,0.21149081,0.35289496,0.18136671
0.27261686,0.3066088,0.28628772,0.20740178,0.24905021,0.20862636,0.28821737,0.2992513,0.27219576,0.2175278,0.37075818,0.29862046,0.24271251,0.30141908,0.32338253,0.3068839,0.26473615,0.35173395,0.28893027,0.25622332,0.29941076,0.19584277,0.24868666,0.25937137,0.24009413,0.2659918,0.27676806,0.19238491,0.24496618,0.27045628,0.20241836,0.16259885,0.17839211,0.11965063,0.24130183,0.2427628,0.1755004,0.19842204,0.25588313,0.18833873,0.22206375,0.19671208,0.2577488,0.2575664,0.29418167,0.27051303,0.22138351,0.23628889,0.17354628,0.17133182,0.07556839,0.2234428,0.11879648,0.14980952,0.17996043,0.19280982,0.08483373,0.080859,0.21487665,0.07299355,0.116339915,0.07506479,0.037845083,0.031467967,0.1375271,0.12501693,0.023491006,0.052016698,0.092735454,0.028298972,0.06794908,0.09915404,0.11841865,0.1336914,0.24570546,0.031208985,0.043513097,0.13540669,0.054179303,0.13341561,0.41872066,0.32856694,0.2816873,0.40867695,0.28517252,0.271686,0.26785165,0.28993902,0.28294238,0.28611085,0.21361615,0.28410566,0.2702092,0.20217215,0.25319448,0.14162575,0.2687044,0.23477325,0.1217576,0.2246373,0.4256994,0.3051935,0.6350276,0.26258463,0.46917728,0.22625144,0.5159408,0.99999994,0.6687219,0.54113317,0.4020686,0.38856727,0.26572952,0.23460554,0.290652,0.3127601,0.35500592,0.20665972,0.24819626,0.37342504,0.17283158,0.06377642,0.13725732,0.13872312,0.17900655,0.1671613,0.1518653,0.20187952,0.13045092,0.20889409,0.32986835,0.37272352,0.34937558,0.32745093,0.32606044,0.3132851,0.30156356,0.319352,0.33906677,0.3395192,0.04425147,0.117373265,0.06742528,0.079919346,0.085537,0.10021734,0.10962602,0.17045598,0.15501189,0.09493169,-0.0064208074,0.09569051,0.09883508,0.05053395,0.074697,0.122579835,0.0418883,0.12543146,0.11716503,0.090319924,0.25959155,0.118367225,0.07027548,0.04208619,0.16738674,0.20332809,0.08677569,0.1270078,0.21434748,0.26690927,0.19923694,0.052892584,0.117993526,0.21410191,0.16400333,0.17024626,0.111356854,0.103769355,0.18427795,0.15744144,0.28119066,0.23781583,0.2632173,0.20812194,0.30309933,0.28081614,0.21791886,0.25568983,0.23618221,0.23122498,0.17634742,0.22615546,0.32716015,0.3284309,0.25747603,0.30690926,0.3265406,0.26079518,0.12551092,0.2717314,0.2562727,0.39553738,0.33988014,0.40832627,0.25070566,0.28218615,0.2686506,0.25402153,0.38908225,0.25916138
0.32498172,0.35466036,0.30270812,0.3530085,0.28429642,0.23433417,0.29228044,0.28782856,0.30887073,0.26092938,0.22038539,0.2212797,0.21463881,0.19235526,0.3275895,0.29797196,0.20819479,0.29234275,0.2252449,0.19123244,0.225271,0.23835993,0.21735646,0.27706236,0.22613125,0.24657348,0.22213465,0.2000319,0.24266607,0.22993775,0.26487142,0.21797155,0.32416108,0.2312073,0.31187984,0.3042189,0.19477077,0.33984327,0.32110682,0.2793861,0.23595932,0.2249425,0.3600122,0.30726513,0.29045722,0.2859409,0.3540416,0.24835843,0.19028911,0.25275078,0.1051831,0.20034206,0.13632569,0.13131386,0.1689991,0.17161053,0.10806299,0.061759587,0.1821581,0.18310806,0.13322553,0.105189554,0.043823592,0.0035569193,0.11871002,0.10902364,-0.043502286,0.10042937,0.08448589,0.03687607,0.1652763,0.1177744,0.13379385,0.13403511,0.15892671,0.07759136,0.08534826,0.12014196,0.087113306,0.16412549,0.2914786,0.220382,0.18777193,0.29635727,0.23053996,0.17135991,0.14359307,0.19006106,0.18133578,0.17496733,0.41582608,0.44066262,0.43530688,0.436189,0.41100562,0.34878424,0.23978883,0.40953255,0.32689777,0.31358093,0.25435507,0.475069,0.6389571,0.1466206,0.5770324,0.22775584,0.3778141,0.6687219,0.99999994,0.7529385,0.22449726,0.24196818,0.18846825,0.27491724,0.23670094,0.20657215,0.22134544,0.24153385,0.2761268,0.25008947,0.25584882,0.23396061,0.21424401,0.16312318,0.31115142,0.31051028,0.29822436,0.27880582,0.2492683,0.29340935,0.27933773,0.2736858,0.29363015,0.2778508,0.2576512,0.27345282,0.26350346,0.26349458,0.26968727,0.26862788,0.094407395,0.0950241,0.15379731,0.097041294,0.1260675,0.124905296,0.14229107,0.12889935,0.17364776,0.11736435,0.048590086,0.05078555,0.13551448,0.06929339,0.013492013,0.10999271,0.01846702,0.0824589,0.081438676,0.06344085,0.18282588,0.17947544,-0.018535562,0.03958887,0.13894565,0.09427346,0.05799446,0.1762169,0.14803971,0.19917959,0.19292241,0.116752274,0.11992762,0.14997172,0.17748958,0.19310158,0.16355221,0.13984132,0.1867221,0.19824582,0.21126398,0.22342215,0.21682133,0.24379875,0.27759528,0.23967133,0.21848261,0.22028786,0.2512088,0.25301763,0.28027278,0.29787013,0.3002501,0.32727098,0.32711142,0.3805779,0.2894696,0.35233456,0.12833582,0.34853578,0.21901815,0.2937252,0.2652307,0.3307229,0.41007233,0.3950487,0.26187348,0.38390827,0.27521893,0.29737663
0.28233248,0.27700907,0.2546902,0.25808072,0.19798687,0.16449445,0.25525013,0.17070645,0.21459213,0.21466058,0.17017576,0.15824455,0.15018958,0.15747158,0.27675495,0.25875086,0.14188434,0.25888276,0.1685645,0.151733,0.18906587,0.15240937,0.13437286,0.19488324,0.16215095,0.18017751,0.14561203,0.11888136,0.13561009,0.13532846,0.2781343,0.24819498,0.40474316,0.2686036,0.34711698,0.3144887,0.19547996,0.27421173,0.22489113,0.2886981,0.19569236,0.19315961,0.32241192,0.30509958,0.23009151,0.19965337,0.3026458,0.18650311,0.16559891,0.24543318,0.02780651,0.07140243,0.051358797,0.08863667,0.070724435,0.05265507,0.026123414,0.012853161,0.07002923,0.09864259,0.14135467,0.08578191,0.061542057,-0.049269743,0.11943537,0.12239001,-0.020679396,0.076363005,0.13747647,0.03310677,0.07154597,0.08713513,0.055128366,0.06598464,0.0823067,0.015091671,0.010532087,0.029517118,0.023485746,0.11291529,0.21590617,0.20619531,0.20041734,0.23867504,0.2830207,0.16182527,0.12259263,0.22083928,0.17245091,0.17073591,0.35967696,0.40837795,0.41523224,0.39738503,0.39254642,0.32716647,0.26072422,0.38074228,0.30340746,0.301261,0.29750562,0.59343165,0.67314804,0.14990224,0.56527895,0.372627,0.4301215,0.54113317,0.7529385,1.0000002,0.17728138,0.18601072,0.15036719,0.3212923,0.19928053,0.22449026,0.18217756,0.33761847,0.31116223,0.20077087,0.26823285,0.1760053,0.27538586,0.17194454,0.32701463,0.33768532,0.32007492,0.29204082,0.20683077,0.30267024,0.24450274,0.23380601,0.32502908,0.2134714,0.21864036,0.26184168,0.26397976,0.20402579,0.26662138,0.22504668,0.05416824,0.035241857,0.0903721,0.04974378,0.056291662,0.06858936,0.10801617,0.09364003,0.1152371,0.060171463,0.05190227,0.0043668617,0.1379658,0.06459947,-0.015395514,0.08871786,0.0031812936,0.064434335,0.08251644,0.03386403,0.121880785,0.13804059,-0.046121463,0.013012379,0.109177835,0.016495343,0.054783504,0.083373465,0.0633754,0.11847047,0.115740515,0.05990547,0.051173374,0.052990023,0.10160952,0.10451397,0.088474266,0.07070154,0.11546224,0.12374105,0.20384455,0.19336602,0.20795494,0.22428356,0.21735814,0.2230614,0.20396842,0.2533226,0.18818039,0.24148844,0.29735425,0.343711,0.27803424,0.3200062,0.35651532,0.42720658,0.25315613,0.40064806,0.10769162,0.40689984,0.14543156,0.20507996,0.205154,0.2678051,0.5121412,0.35915408,0.16922435,0.3832163,0.25509232,0.20963198
